"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2020","AL","Alabama","Barbour","01005","01005950900","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","29.2",,,"22.7","36.0","4583","POINT (-85.15823517 31.85272905)","01005950900","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Cullman","01043","01043965700","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","28.9",,,"25.8","32.0","2652","POINT (-87.01850817 33.9440022)","01043965700","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Baldwin","01003","01003011406","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","30.5",,,"29.2","31.7","3412","POINT (-87.63432824 30.27333618)","01003011406","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Jefferson","01073","01073012908","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","9.0",,,"8.2","9.7","4746","POINT (-86.79805254 33.39833126)","01073012908","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Henry","01067","01067030300","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","25.6",,,"24.4","26.9","3093","POINT (-85.14649057 31.6146801)","01067030300","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Greene","01063","01063060100","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","81.4",,,"79.4","83.3","4410","POINT (-87.87663116 32.89681238)","01063060100","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Jefferson","01073","01073010402","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","84.7",,,"83.0","86.2","1855","POINT (-86.97871972 33.3806793)","01073010402","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Jefferson","01073","01073003802","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","20.5",,,"18.1","23.0","5409","POINT (-86.88989714 33.47869952)","01073003802","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Jefferson","01073","01073012915","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","15.5",,,"15.0","16.1","6083","POINT (-86.79936417 33.43515476)","01073012915","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2019","AL","Alabama","Jefferson","01073","01073012802","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","30.6",,,"29.9","31.3","2759","POINT (-86.73989954 33.45908774)","01073012802","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Autauga","01001","01001021100","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","24.5",,,"23.7","25.4","3320","POINT (-86.7322331 32.45595369)","01001021100","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Chilton","01021","01021060200","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.4",,,"8.8","10.0","2807","POINT (-86.54655949 32.85922936)","01021060200","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Coffee","01031","01031010800","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","16.6",,,"15.1","18.3","2840","POINT (-85.86968222 31.23581822)","01031010800","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Clarke","01025","01025957601","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","13.0",,,"12.5","13.5","998","POINT (-87.90491011 31.88342028)","01025957601","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Jefferson","01073","01073005103","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","15.3",,,"13.0","17.6","2587","POINT (-86.83279285 33.48572206)","01073005103","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Etowah","01055","01055011001","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","10.0",,,"9.5","10.7","4613","POINT (-86.08055793 34.15871042)","01055011001","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Etowah","01055","01055010200","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","19.1",,,"16.3","22.3","5518","POINT (-86.11171613 34.0021836)","01055010200","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Hale","01065","01065040200","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","25.2",,,"23.3","27.2","1590","POINT (-87.52783536 32.78420227)","01065040200","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Jefferson","01073","01073011302","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","15.0",,,"14.2","15.8","6267","POINT (-86.78058117 33.77663889)","01073011302","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Jefferson","01073","01073002306","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.8",,,"75.3","76.4","3259","POINT (-86.74910517 33.52128973)","01073002306","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Jackson","01071","01071950600","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","35.0",,,"30.1","40.1","5951","POINT (-86.04863045 34.7590051)","01071950600","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Jefferson","01073","01073001400","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","8.9",,,"7.5","10.4","2181","POINT (-86.83522794 33.52620575)","01073001400","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Blount","01009","01009050102","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","22.3",,,"19.4","25.1","7050","POINT (-86.46550361 33.95315489)","01009050102","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Jefferson","01073","01073012403","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","24.4",,,"23.4","25.4","3592","POINT (-86.97234489 33.57667787)","01073012403","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2019","AL","Alabama","Jefferson","01073","01073012602","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","41.3",,,"40.4","42.0","2973","POINT (-86.67261454 33.5658962)","01073012602","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Jefferson","01073","01073011904","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","10.1",,,"9.8","10.5","2337","POINT (-86.7420075 33.59318368)","01073011904","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2019","AL","Alabama","Covington","01039","01039962900","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","88.6",,,"88.4","88.7","1846","POINT (-86.58613719 31.1220918)","01039962900","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Jackson","01071","01071950600","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","41.1",,,"39.8","42.2","5951","POINT (-86.04863045 34.7590051)","01071950600","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Cullman","01043","01043965500","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","3.2",,,"3.0","3.4","5631","POINT (-86.92490181 34.0067422)","01043965500","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2019","AL","Alabama","Jefferson","01073","01073011901","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","86.1",,,"86.0","86.3","2957","POINT (-86.75759807 33.62716007)","01073011901","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2019","AL","Alabama","Henry","01067","01067030100","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","37.0",,,"36.4","37.5","1910","POINT (-85.3297685 31.60604304)","01067030100","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Cherokee","01019","01019955701","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","34.9",,,"28.3","42.0","3332","POINT (-85.52953266 34.23371436)","01019955701","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2019","AL","Alabama","Jefferson","01073","01073011207","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","75.5",,,"75.0","76.1","5010","POINT (-86.67323792 33.66397594)","01073011207","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Chambers","01017","01017953800","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","25.9",,,"25.3","26.7","3619","POINT (-85.39943446 33.03865604)","01017953800","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","DeKalb","01049","01049961200","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","14.8",,,"14.2","15.3","2107","POINT (-85.69559183 34.51050119)","01049961200","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Jefferson","01073","01073010702","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","48.3",,,"41.6","53.5","4484","POINT (-86.79578157 33.4768105)","01073010702","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Geneva","01061","01061050600","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","42.9",,,"35.6","50.5","3762","POINT (-85.5251291 31.09178193)","01061050600","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Elmore","01051","01051030400","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","37.8",,,"30.9","44.7","7712","POINT (-85.97949481 32.51601551)","01051030400","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Escambia","01053","01053969900","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","17.2",,,"16.3","18.1","4361","POINT (-87.15698951 31.13874196)","01053969900","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Jefferson","01073","01073010805","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","21.1",,,"20.2","22.1","7367","POINT (-86.69616216 33.50389502)","01073010805","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2019","AL","Alabama","Fayette","01057","01057020400","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","79.2",,,"78.6","79.7","3550","POINT (-87.60702531 33.64745531)","01057020400","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Calhoun","01015","01015000500","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","16.3",,,"14.7","18.2","1814","POINT (-85.84524422 33.66268536)","01015000500","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Etowah","01055","01055001000","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","12.8",,,"12.2","13.5","1286","POINT (-86.02306652 34.00966545)","01055001000","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Calhoun","01015","01015002000","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","10.4",,,"9.5","11.4","7335","POINT (-85.67785323 33.73698411)","01015002000","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2019","AL","Alabama","Jefferson","01073","01073011209","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","41.9",,,"41.1","42.7","3221","POINT (-86.69976053 33.65520444)","01073011209","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Baldwin","01003","01003011601","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","83.7",,,"81.9","85.6","6062","POINT (-87.55879555 30.41466842)","01003011601","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","DeKalb","01049","01049960300","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","74.6",,,"71.5","77.3","6908","POINT (-85.86382142 34.53459138)","01049960300","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Jefferson","01073","01073012803","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","14.2",,,"12.9","15.8","4734","POINT (-86.72093658 33.45602514)","01073012803","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Baldwin","01003","01003011101","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","8.5",,,"8.1","9.1","8397","POINT (-87.84199987 30.5230855)","01003011101","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Houston","01069","01069041800","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","24.0",,,"22.4","25.6","2305","POINT (-85.11589118 31.07718559)","01069041800","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Jefferson","01073","01073002200","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","29.3",,,"26.4","32.2","2630","POINT (-86.72772315 33.55213315)","01073002200","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Franklin","01059","01059973000","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","73.9",,,"69.7","78.2","5373","POINT (-87.71910562 34.54181025)","01059973000","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2019","AL","Alabama","Colbert","01033","01033021000","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","88.6",,,"88.1","89.0","3942","POINT (-88.01316556 34.72264426)","01033021000","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Cullman","01043","01043964400","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","37.5",,,"32.2","43.4","4112","POINT (-86.94082584 34.26942488)","01043964400","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Clarke","01025","01025957902","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","38.2",,,"31.6","45.1","4230","POINT (-87.87044607 31.50492107)","01025957902","PREVENT","COREM","CrdPrv","Core preventive services for older men"
